,1pok-fiber2,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n1pok-fiber2,nhalf,nfiber,nwt,y1pok-fiber2,yhalf,yfiber,ywt,r1pok-fiber2,rhalf,rfiber,rwt
1,-0.000681415929204,-0.005178010471204,-0.010643243243243,NA,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,113,191,185,NA,66.7556991150443,46.3528743455497,71.179827027027,NA,2327.79430973451,2536.86084816754,2475.40438918919,NA
2,0.04856338028169,0.005249394673123,0.041839285714286,NA,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,71,413,168,NA,60.6122253521127,42.714406779661,71.6196071428571,NA,1334.11804225352,1473.38215012107,1381.49532738095,NA
3,0.008,-0.026024230681818,-0.030460750420168,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,54,176,238,NA,56.8709814814815,38.4322840909091,61.7101932773109,NA,609.835555555556,630.943034090909,650.692218487395,NA
4,-0.041711538461539,-0.020410569105691,0.000818181818182,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,52,246,198,NA,54.1435192307692,39.0241341463415,66.1292474747475,NA,369.7355,338.136467479675,371.215338383838,NA
5,0.013419540229885,0.010634188055556,-0.000944785276074,NA,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,174,360,163,NA,55.8450287356322,38.2768916666667,61.7269447852761,NA,101.049109195402,90.1816638888889,99.7950306748466,NA
6,-0.007978260869565,-0.035341040462428,-0.020904191616767,0.006707207207207,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,46,173,167,222,54.3737173913043,38.8764161849711,63.94,41.5374279279279,382.514891304348,434.624705202312,445.735688622754,1307.86277477477
7,-0.049216494845361,-0.03606711409396,-0.034168,NA,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,97,149,125,NA,58.2487319587629,38.8167248322148,72.43152,NA,490.730536082474,484.239463087248,511.866888,NA
8,-0.030797619047619,NA,-0.017313559322034,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,84,173,118,NA,60.2230714285714,36.8429132947977,68.3985677966102,NA,41.6877857142857,40.0154046242775,52.8778983050847,NA
9,0.014625,-0.046601241791045,-0.007493333333333,NA,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,56,134,150,NA,55.5679464285714,42.1411940298507,74.22504,NA,441.934357142857,510.982335820896,523.29656,NA
10,-0.032,-0.036625,-0.050764705882353,NA,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,16,72,68,NA,57.238,44.5542083333333,56.0448235294118,NA,151.2255625,202.387375,184.497970588235,NA
11,-0.002555555555556,-0.008087675,-0.013331550802139,NA,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,99,200,187,NA,58.5598888888889,36.847145,76.941192513369,NA,190.059505050505,167.973015,198.853598930481,NA
12,0.016979020979021,-0.011701408450704,-0.002727810650888,NA,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,143,355,169,NA,61.2362447552448,39.5122732394366,65.3846331360947,NA,125.474706293706,118.48474084507,124.883230769231,NA
13,0.013070707070707,0.024443820224719,-0.001779527559055,NA,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,198,178,127,NA,50.804898989899,37.4014719101124,53.5001496062992,NA,21.3235757575758,15.0492584269663,20.6327795275591,NA
14,-0.0136,-0.034754966887417,-0.014107692307692,NA,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,100,302,260,NA,51.24211,38.5657847682119,52.4952269230769,NA,79.97298,78.5996456953642,77.4570230769231,NA
15,-0.053074074074074,-0.060025125628141,-0.046041493775934,NA,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,243,199,241,NA,53.6498930041152,40.6191959798995,55.5575435684647,NA,623.857489711934,637.781884422111,607.993531120332,NA
16,-0.01287012987013,-0.051958448753463,-0.03708067940552,NA,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,154,361,471,NA,52.4628376623377,38.6301855955679,54.5830467091295,NA,694.869857142857,723.906576177285,759.882976645435,NA
17,0.060138686131387,0.147226053380783,0.071064516129032,NA,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,137,281,155,NA,48.792,36.4615729537367,52.8824387096774,NA,96.8644087591241,85.5747366548043,107.03495483871,NA
18,-0.003052023121387,-0.043358974358974,0.029383561643836,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,173,195,146,NA,53.1281445086705,38.1111025641026,54.709102739726,NA,384.130184971098,370.179753846154,401.553582191781,NA
19,-0.046798165137615,-0.007623417721519,0.01787078231579,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,109,316,475,NA,53.0247706422018,27.8130664556962,63.26476,NA,407.399844036697,281.47721835443,430.557858947368,NA
20,0.005907766990291,-0.031575471698113,-0.021942073170732,NA,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,206,318,328,NA,52.3162766990291,36.1190377358491,51.1831981707317,NA,358.67617961165,354.579842767296,374.547695121951,NA
21,-0.003268656716418,-0.014933774834437,-0.010904761904762,NA,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,67,151,294,NA,47.6041641791045,35.2897880794702,52.3323469387755,NA,37.9400447761194,39.4574701986755,46.0287959183673,NA
22,0.045051948051948,-0.026261839877301,-0.011494791666667,NA,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,77,163,192,NA,43.074961038961,37.2798895705521,59.4982291666667,NA,128.934,139.508220858896,146.966994791667,NA
23,0.017119266055046,0.001155555555556,-0.012894599090909,NA,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,109,135,220,NA,51.7383669724771,38.1710296296296,59.8183772727273,NA,63.1179633027523,64.5094518518518,70.0169590909091,NA
