,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
1,NA,0.131188869116531,0.182811280574542,0.57020785492915,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,NA,2383,814,117,NA,26.3865648342426,101.223195331695,154.831333333333,NA,1758.74298615191,1579.9211044226,943.657307692308
2,NA,0.274009282670039,0.18771621540412,0.28570272770417,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,NA,681,254,36,NA,22.4478091042584,97.3224094488189,205.1985,NA,300.962336270191,271.650267716535,249.590611111111
3,NA,0.101186862226501,0.166462444629211,0.550897948362913,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,NA,785,367,49,NA,21.9993808917197,94.8858991825613,161.283979591837,NA,309.722574522293,252.46385013624,155.498326530612
4,NA,0.064292697688567,0.613585564764718,0.461555378037507,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,NA,481,147,36,NA,22.0598336798337,108.101258503401,151.585277777778,NA,161.412731808732,175.410653061224,80.6352777777778
5,NA,0.148858578299545,0.154386831077764,0.466809642505232,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,NA,722,197,61,NA,20.9490609418283,106.722659898477,168.755131147541,NA,52.2987548476454,47.2756903553299,29.3914590163934
6,0.209510053292865,0.076908879252651,0.038033432781534,0.156373637526403,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,200,1461,181,43,28.7325,18.947379192334,123.168276243094,152.76711627907,895.59106,213.868856947296,220.551110497238,202.54311627907
7,NA,0.107745651009697,0.141038424038828,0.434111360599807,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,NA,1829,368,129,NA,21.0035653362493,99.482375,173.340333333333,NA,78.7614286495353,71.1371875,50.1524263565891
8,NA,0.124516139520364,0.189509497647674,0.280843249303518,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,NA,392,187,44,NA,22.2292678571429,98.4447647058823,177.732204545455,NA,19.1245076530612,19.468513368984,14.7176136363636
9,NA,0.105222913563818,0.167635695384551,0.449388319950583,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,NA,970,340,63,NA,21.3901226804124,96.0580323529412,206.755158730159,NA,126.225568041237,101.155055882353,86.1105079365079
10,0.323516583320767,0.130843022620227,0.213599545122342,0.374422345907721,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,8,291,72,29,30.52025,20.8566529209622,99.1002638888889,181.859862068966,147.859,48.9665704467354,43.792125,30.8398965517241
11,NA,0.072415156313,0.390301919273788,0.645591946653502,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,NA,1054,255,81,NA,21.6768026565465,98.9882156862745,192.176222222222,NA,93.4051821631879,78.2706470588235,54.7183333333333
12,NA,0.111023581887423,0.373189285433817,0.506005454171749,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,NA,1499,568,82,NA,21.5162728485657,92.4346584507042,181.356097560976,NA,26.2637118078719,22.1894278169014,16.003743902439
13,NA,0.095525930345319,0.098007079564401,0.242334590967058,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,2179,428,74,NA,21.6596613125287,99.3976191588785,128.961243243243,NA,6.13948324919688,5.84417056074766,4.04781081081081
14,NA,0.11034758612762,0.304968696115692,0.524827244858063,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,NA,310,38,38,NA,21.6651419354839,95.0499736842105,138.336552631579,NA,38.5473774193548,32.0623947368421,17.5123421052632
15,NA,0.098898445159488,0.18998331104292,0.572986199320064,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,NA,374,148,43,NA,21.5223128342246,92.1734662162162,172.980209302326,NA,368.194339572193,303.020297297297,183.67276744186
16,NA,0.098924197678693,0.315824078067097,0.617501244574894,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,NA,525,140,31,NA,21.5347447619048,99.80475,197.185903225806,NA,298.286116190476,248.797328571429,180.686580645161
17,NA,0.696889719945692,0.128315897667274,0.18794443636308,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,NA,1055,205,38,NA,21.346145971564,95.2310731707317,169.422,NA,32.8976587677725,28.5244975609756,31.0995526315789
18,NA,0.077591951908729,0.645299608409994,0.513729103033927,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,NA,652,103,47,NA,20.7211257668712,96.5455339805825,222.795808510638,NA,154.17506595092,155.665766990291,104.509
19,NA,0.081754092605417,0.644812212725072,0.548117511147058,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,NA,789,141,47,NA,20.8213029150824,93.5347163120567,125.901723404255,NA,182.177314321927,201.155659574468,83.9618510638298
20,NA,0.080984756706961,0.655224756319833,0.568704117803435,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,NA,827,418,24,NA,20.624207980653,98.8434928229665,193.739375,NA,140.547140266022,162.498622009569,100.738
21,NA,0.058624032236895,0.605720243528502,0.366508897934837,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,NA,1085,178,50,NA,20.4251382488479,97.2941235955056,166.9772,NA,20.34013640553,20.7950617977528,10.09806
22,NA,0.164509697659325,0.163119987540102,0.392526043436087,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,NA,350,201,65,NA,19.5836142857143,80.2899552238806,107.342753846154,NA,33.3116142857143,27.7525621890547,21.9346461538462
23,NA,0.127258592135767,0.118080991738894,0.319160513319313,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,NA,1921,264,66,NA,19.9039062988027,104.570162878788,166.585121212121,NA,15.5126132222801,14.3220227272727,11.3093333333333
24,NA,0.097326813282819,0.178134609562226,0.34067654773505,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,NA,890,302,86,NA,20.6147943820225,94.2358907284768,176.23273255814,NA,24.0835943820225,21.2754668874172,16.9095581395349
25,NA,0.090599463346836,0.153664002949991,0.333140238207531,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,NA,1291,605,152,NA,20.3752726568552,96.0061454545455,166.204394736842,NA,10.2149000774593,9.81899669421488,7.21467105263158
26,NA,0.127821807842915,0.115790423609633,0.165711689801696,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,NA,215,275,25,NA,20.4815953488372,97.3738945454545,204.7738,NA,13.9412651162791,12.4234072727273,10.07244
27,NA,0.104457435208846,0.096767561572263,0.246231702945043,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,NA,644,94,152,NA,21.0118757763975,90.1573723404255,170.922802631579,NA,8.46321428571428,7.8753829787234,6.78305263157895
28,NA,0.089548360418139,0.113089259321961,0.239286134545237,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,NA,535,631,66,NA,20.3763345794393,83.5011743264659,143.526333333333,NA,16.1343757009346,13.8324912836767,10.2728939393939
29,NA,0.104069072687445,0.083540723414728,0.232105513127349,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,NA,302,156,46,NA,20.9573841059603,98.838858974359,171.73797826087,NA,6.6194701986755,7.34337820512821,5.18969565217391
30,NA,0.100591500708996,0.230805023553334,0.452054712970514,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,NA,477,184,60,NA,19.8933626834382,99.0160760869565,150.532483333333,NA,33.1192620545073,33.9022989130435,34.28655
31,NA,0.108678827762067,0.575620795442799,0.618355723057148,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,NA,735,142,41,NA,20.7128965986395,84.2811830985916,132.997731707317,NA,53.8769319727891,46.4396478873239,30.1877073170732
32,NA,0.062424206267983,0.58484586801351,0.443060444175688,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,NA,317,100,29,NA,19.9992429022082,92.52068,191.581793103448,NA,25.2319652996845,26.02582,16.3916551724138
33,NA,0.085888514104551,0.467359928474195,0.396109527390108,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,NA,972,117,88,NA,18.7574032921811,93.4754444444444,117.139590909091,NA,14.9668076131687,15.412811965812,10.2209318181818
34,NA,0.10527860401238,0.103192449422739,0.399522540356978,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,NA,1701,61,74,NA,19.6349659024103,99.7578852459016,145.370472972973,NA,24.0224803057025,18.5013442622951,15.6756081081081
35,NA,0.059997694162367,0.226932746864656,0.243217848703057,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,NA,2402,339,77,NA,19.6264675270608,87.0713539823009,144.031428571429,NA,11.2686498751041,9.96674631268437,10.9784285714286
36,NA,0.111523843311834,0.085330757318808,0.202191711307254,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,NA,816,205,66,NA,19.675068627451,92.7119756097561,154.743015151515,NA,8.99769240196078,10.2972780487805,6.84857575757576
37,NA,0.067970750424562,0.393706770753404,0.36972439288431,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,NA,1802,1154,250,NA,19.9124700332963,77.991240034662,140.249016,NA,19.2855327413984,17.1277487001733,9.664708
38,NA,0.135142955418146,0.17810812430238,0.343411068453361,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,NA,338,885,172,NA,19.1496213017751,71.0371288135593,126.228354651163,NA,14.0680621301775,12.5319525423729,9.61473837209302
