,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
1,0.003441540577717,-0.189237656530214,-0.107076870778267,-0.106611284565569,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,727,1539,1362,1853,2436.789565337,29.4234587394412,83.3776497797357,483.797462493254,2113.34477028886,1826.71122547109,1920.19346035242,1810.60628818133
2,-0.255858098404505,0.161071717127955,0.023713174687165,-0.225829568788501,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,2131,1438,2797,487,2325.81204551854,23.9560278164117,72.4259710404004,490.648351129363,330.895098076021,341.717543810848,293.921127636754,317.19059137577
3,-0.185889917551191,-0.093538387906137,-0.108621574801272,-0.186667729314024,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,2393,554,2516,1968,2326.39959632261,23.1500631768953,74.1331029411765,492.049295223577,325.870461763477,320.246590252708,311.491054848967,306.244267276423
4,0.435173184069952,NA,0.186326248671626,0.414537082314588,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,629,NA,1882,1227,2425.92154372019,NA,79.2627640807651,504.796681336593,155.009583465819,NA,160.418620616366,150.492570497148
5,-0.098929788849057,-0.013330286212766,-0.055080994455852,-0.13378800247093,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,530,1175,974,2064,2292.33969622642,21.2807174468085,73.4259507186858,467.651815406977,55.1441716981132,49.9716544680851,54.6948993839836,52.6058144379845
6,-0.347645030425964,-0.084324196932707,-0.108063026483614,-0.301824230201342,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,493,1278,1129,894,2394.03620892495,19.7796447574335,77.2255969884854,521.778880313199,217.674886409736,206.359320813772,210.087106288751,209.786294183445
7,-0.141855589912473,-0.101673841062802,-0.087069850439239,-0.131301756336261,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1371,1656,1366,797,2316.37824872356,21.2997481884058,77.8643257686676,502.008673776662,84.8310882567469,79.8458641304348,80.8933382137628,79.1206549560853
8,0.013572032248939,-0.075117022857143,0.017935201401051,-0.014806273062731,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1414,630,571,542,2339.69986562942,21.5209285714286,78.7200245183888,509.772767527675,23.2805162659123,20.1836079365079,20.4777530647986,21.0206365313653
9,-0.03918811775529,-0.146568836239316,-0.049257223076923,-0.047096209912536,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,1087,585,494,343,2470.32177644894,24.1194598290598,79.18345951417,490.142915451895,187.483973321067,210.314406837607,147.300923076923,156.773548104956
10,-0.149551805939716,-0.146316028378698,-0.165774913534137,-0.12737106918239,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,1128,845,498,159,2334.72730407801,24.1123301775148,79.929,455.801742138365,50.2298102836879,48.6942911242604,44.8316827309237,48.3957987421384
