,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,0.033166666666667,0.0399375,0.013064220183486,0.043013888888889,1,0,0,1,0,0,0,Chaperone,HSP104,6,32,109,576,584.8665,118.7295,39.7178623853211,445.035951388889,1098.73533333333,1149.722625,807.004807339449,866.632553819444
2,0,0.001913043478261,0.02201652892562,-0.048074435596708,0,1,0,0,0,0,0,Chaperone,HSP78,1,69,242,486,474.305,83.4717246376812,41.2314421487603,425.328306584362,230.029,310.682550724638,270.536818181818,231.967580246914
3,0,-0.014392156862745,0.042100877192983,-0.030731481481482,0,1,0,0,0,0,0,Chaperone,MCX1,6,51,228,432,510.564833333333,86.8921568627451,38.4408070175439,422.187837962963,70.8405,44.3683725490196,36.5064824561403,39.5527847222222
4,0,0.022409090909091,-0.053535211267606,-0.006888416517857,0,0,0,1,0,0,0,DNA-related,RVB1,8,66,213,672,581.94775,112.917848484848,37.6143849765258,541.983944940476,303.37375,299.2805,240.606769953052,261.536672619048
5,0,-0.008808219178082,-0.029082191780822,0.023031304347826,0,0,0,1,0,0,0,DNA-related,RVB2,8,73,219,575,568.327125,104.370931506849,36.2241780821918,487.771610434783,211.684375,241.897164383562,194.604150684932,213.336029565217
6,0,0.02671186440678,0.022820175438597,-0.013622237021277,0,0,1,0,0,0,0,Chaperone,CNE1,3,59,228,705,563.444333333333,91.586813559322,38.4616359649123,539.822543262411,103.692333333333,17.7580338983051,12.7515570175439,14.7222765957447
7,-0.068833333333333,-0.01085393258427,0.002351648351648,0.021352787852234,0,0,0,0,0,1,0,Chaperone,TCP1,6,89,182,582,360.981666666667,98.6305280898876,40.0736648351648,434.825486254296,345.992666666667,313.092741573034,259.673181318681,267.754697594502
8,0,0.015565217391304,0.012564245810056,NA,1,0,0,0,0,0,0,Chaperone,CCT2,3,92,179,482,586.942666666667,115.244108695652,40.0484134078212,439.986914937759,6.93033333333334,21.0146956521739,8.17785474860335,10.5414813278008
9,-0.020181818181818,0.022040322535211,-0.007234323432343,0.009849940186916,1,0,0,0,0,0,0,Chaperone,CCT3,11,71,303,642,527.769090909091,113.076084507042,39.3740693069307,439.137895638629,94.5968181818182,67.7397323943662,58.8995148514852,64.0714470404984
10,0,0.041064516129032,0.017303797468354,0.037597222222222,1,0,0,0,0,0,0,Chaperone,CCT4,6,31,79,144,230.3155,86.7291612903226,39.8346075949367,309.335125,173.795333333333,198.941548387097,141.402962025316,161.089402777778
11,0,-0.003133333333333,-0.043181818181818,0.055350588235294,1,0,0,0,0,0,0,Chaperone,CCT5,6,45,253,425,548.4805,101.665933333333,39.6947233201581,480.665938823529,217.563833333333,278.280911111111,225.674355731225,225.399075294118
