,nothing,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,nnothing,nhalf,nfiber,nwt,ynothing,yhalf,yfiber,ywt,rnothing,rhalf,rfiber,rwt
1,NA,4003.51495016611,3727.37360178971,3757.35185185185,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,NA,301,447,540,NA,55.4948106312292,626.205691275168,733.835883333333,NA,2542.97625249169,2359.29137807606,2414.15388703704
2,NA,4155.15666666667,3725.6462585034,4075.32698412698,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,NA,300,294,315,NA,54.2403366666667,632.369738095238,767.933425396825,NA,1406.93694,1306.0002414966,1399.06805079365
3,NA,1071.71469740634,1002.21038961039,1036.3594548552,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,NA,347,385,587,NA,51.7505504322767,671.478309090909,778.374816013629,NA,655.320146974063,612.682620779221,633.327807495741
4,NA,1002.40221402214,978.071736011478,984.640510948905,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,NA,271,697,548,NA,54.902557195572,636.252180774749,746.982833941606,NA,351.489653136531,333.647371592539,341.227808394161
5,NA,153.353697749196,161.509769094139,148.784615384615,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,NA,622,563,195,NA,50.579424437299,672.830392539964,750.801205128205,NA,90.2286061093248,93.9413570159858,87.4739538461538
6,6323.76119402985,2094.95749440716,2101.6463878327,2197.05119453925,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,201,447,526,293,37.1448059701493,59.5863758389262,708.097201520913,775.350436860068,1271.14444776119,445.336563758389,413.17508365019,403.454204778157
7,NA,817.129186602871,844.293165467626,812.935384615385,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,NA,209,556,975,NA,61.6881291866029,677.424237410072,701.537494358974,NA,490.749765550239,502.657550359712,487.258526153846
8,NA,86.7872340425532,102.408805031447,92.0470139771283,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,NA,141,318,787,NA,54.6968723404255,702.500685534591,748.827165184244,NA,40.7085106382979,49.1702421383648,44.6379212198221
9,NA,853.991341991342,848.722070844687,886.577132486388,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,NA,693,367,551,NA,56.2643737373737,652.265885558583,753.913488203267,NA,531.25927994228,522.785351498638,548.782789473684
10,NA,339.156818181818,336.190839694656,328.585611510791,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,NA,440,655,695,NA,55.6955613636364,578.012964885496,653.61281294964,NA,186.843704545455,186.51786870229,181.209276258993
11,NA,268.073298429319,256.675531914894,286.007299270073,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,NA,191,564,411,NA,62.2233246073298,659.636280141844,757.309282238443,NA,166.55587434555,159.219455673759,174.228350364963
12,NA,256.057228915663,241.881136950904,226.377697841727,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,NA,332,1161,278,NA,55.0331295180723,680.774194659776,747.439467625899,NA,116.244415662651,114.673400516796,108.936676258993
13,NA,61.2384105960265,69.8733031674208,68.7119155354449,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,NA,302,663,663,NA,56.6531920529801,648.800153846154,705.745769230769,NA,18.610701986755,24.8011342383107,21.6213559577677
14,NA,201.783439490446,219.338709677419,212.91935483871,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,NA,314,496,310,NA,46.7006815286624,644.906689516129,724.645403225806,NA,73.4042770700637,82.5475161290323,77.0787741935484
15,NA,1109.12570356473,1077.47432432432,1056.61510791367,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,NA,533,740,278,NA,58.6444540337711,670.998351351351,727.084273381295,NA,641.919632270169,637.169887837838,617.543061151079
16,NA,1128.46047008547,1147.47206703911,1134.00403551251,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,NA,936,358,1239,NA,55.8728354700855,683.553673184358,765.548556093624,NA,729.856587606838,734.947212290503,734.493634382567
17,NA,600.034615384615,641.237597911227,619.363636363636,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,NA,260,383,550,NA,51.9693076923077,657.938195822454,698.903850909091,NA,84.7353230769231,87.4190652741514,84.2396654545455
18,NA,1043.53807106599,1051.08970099668,1076.29799426934,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,NA,394,903,349,NA,54.5280228426396,658.145990033223,732.701449856734,NA,381.627454314721,388.556601328904,395.922618911175
19,NA,1176.06097560976,1156.88953488372,1190.75228161669,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,NA,328,344,767,NA,59.1319390243902,673.407755813953,743.510247718383,NA,407.633405487805,410.159220930233,416.901453715776
20,NA,1036.79704016913,1031.80818965517,1040.38328530259,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,NA,946,464,694,NA,53.3224090909091,627.610155172414,722.49221037464,NA,359.008667019027,356.220245689655,358.557971181556
21,NA,251.174563591022,225.55078125,243.864864864865,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,NA,802,768,259,NA,52.9526957605985,598.802744791667,708.156293436293,NA,54.0023379052369,40.4758971354167,46.6608069498069
22,NA,267.2765625,268.034090909091,274.963589076723,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,NA,640,968,769,NA,63.213503125,602.68842768595,661.084771131339,NA,162.9440609375,166.285265495868,169.227247074122
23,NA,128.904109589041,129.576194770063,125.030362389814,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,NA,292,1109,1021,NA,55.7513184931507,653.760035166817,748.382968658178,NA,65.4319589041096,67.5776456266907,62.4021322233105
24,NA,215.470817120623,212.205748865356,200.6191369606,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG18,NA,514,661,1066,NA,50.3416595330739,643.309110438729,713.444106941839,NA,71.0835875486381,76.2673222390318,74.6376238273921
25,NA,66.4909090909091,69.0293103448276,68.1380090497738,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN14,NA,440,580,442,NA,46.7564318181818,596.453327586207,664.431735294118,NA,26.2156931818182,31.9991844827586,29.3734253393665
26,NA,130.602763385147,123.868715083799,140.130919220056,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG40,NA,579,358,359,NA,47.7556908462867,605.488430167598,703.01795264624,NA,49.2861882556131,41.8985474860335,51.9166768802228
27,NA,71.3196721311475,64.755,68.7044025157233,1,0,0,0,0,0,0,0,0,0,Signaling,1,STE50,NA,122,400,318,NA,50.1167213114754,616.47195,690.923386792453,NA,27.5278360655738,25.67392,25.3348113207547
28,NA,231.275641025641,221.53713298791,236.357421875,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG15,NA,156,579,512,NA,46.5106602564103,619.667642487047,682.46868359375,NA,44.9697307692308,44.3247858376511,47.91565625
29,NA,47.3356807511737,52.678955453149,44.0972677595628,1,0,0,1,0,0,0,0,0,0,-,1,PTC1,NA,426,651,915,NA,41.1031690140845,580.099442396313,655.229287431694,NA,12.7306572769953,18.8719508448541,13.7565879781421
30,NA,401.296754250386,425.724137931034,435.935897435897,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PGM2,NA,647,203,156,NA,49.9918655332303,629.263798029557,681.151038461539,NA,263.753276661515,275.528674876847,283.459032051282
31,NA,232.174872665535,238.44,238.670995670996,1,0,0,1,0,0,0,0,0,0,Stress-related,0,PBP1,NA,589,350,462,NA,45.4418064516129,614.439988571429,683.433857142857,NA,109.862930390492,111.923857142857,109.708175324675
32,NA,150.727272727273,148.193609022556,149.381289865344,0,0,0,1,0,0,0,0,0,0,Proteasome,0,BLM10,NA,418,1596,1411,NA,45.7185956937799,600.535909774436,661.340981573352,NA,38.9249210526316,39.0976253132832,40.8936236711552
33,NA,94.6522556390977,91.9462365591398,94.2305653710247,1,0,0,1,0,0,0,0,0,0,Stress-related,0,YAP1,NA,532,558,1132,NA,50.8716259398496,616.94305734767,679.528796819788,NA,37.3651954887218,40.8956827956989,43.4854196113074
34,NA,351.36186440678,367.849612403101,338.059566787004,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TSL1,NA,1180,645,554,NA,48.3650415254237,615.835823255814,663.82328700361,NA,197.971454237288,207.187358139535,193.861424187726
35,NA,143.360602094241,147.834242093784,138.724476439791,0,0,0,1,0,0,0,0,0,0,-,1,LRS4,NA,1528,917,1528,NA,50.1911158376963,598.310494002181,671.790422120419,NA,31.9708147905759,28.7671155943293,26.6967912303665
36,NA,150.274626865672,152.743083003953,152.22641509434,0,0,0,0,0,0,0,0,0,0,Vacuole-related,1,VPS3,NA,670,1265,530,NA,48.5171447761194,610.953404743083,692.167760377358,NA,23.4799358208955,28.406633201581,26.3064094339623
37,NA,393.206896551724,398.286396181384,413.635185185185,0,0,0,0,0,0,0,0,0,0,Structural,1,KRE28,NA,319,838,540,NA,50.5268714733542,569.82135202864,659.16077962963,NA,61.1836426332288,60.2782577565632,72.0994611111111
38,NA,83.9800498753117,79.3034734917733,75.9635157545605,0,0,0,0,0,1,1,0,0,0,Structural,1,BNI1,NA,401,547,603,NA,50.826885286783,603.326623400366,667.870099502488,NA,30.1857431421446,29.1247202925046,26.5168358208955
39,NA,62.8741258741259,70.0730593607306,74.4915254237288,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG2,NA,143,219,295,NA,56.1137902097902,566.911817351598,662.049193220339,NA,20.9809300699301,27.2728584474886,27.1111050847458
40,NA,270.075075075075,283.143695014663,289.00269541779,0,0,0,1,0,0,0,0,0,0,RNA-related,1,MED1,NA,666,682,371,NA,44.6250615615616,611.242640762463,677.86558490566,NA,46.2401831831832,50.4350806451613,53.2959730458221
41,NA,258.723094170404,265.110484780158,264.727969348659,0,0,0,1,0,0,0,0,0,0,DNA-related,1,RSC1,NA,892,887,522,NA,48.8368475336323,598.556515219842,657.979651340996,NA,45.1184204035874,44.6131657271702,42.6883601532567
42,NA,93.2771804062127,96.4881656804734,98.6794717887155,1,0,0,0,0,0,0,0,0,0,RNA-related,1,BUD27,NA,837,676,833,NA,49.7032819593787,600.903887573965,657.624552220888,NA,43.609311827957,44.5619763313609,46.6379531812725
43,NA,148.9628190899,157.423880597015,145.169098712446,1,0,0,0,0,0,0,0,0,0,Stress-related,0,CTT1,NA,1802,1340,1165,NA,48.1069550499445,612.647497014925,671.086802575107,NA,82.9337364039956,85.883671641791,79.4348017167382
44,NA,71.6752988047809,79.5093085106383,88.9292452830189,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG13,NA,502,1504,1484,NA,57.0678844621514,605.286996010638,679.749682614555,NA,27.7963087649402,33.5261303191489,38.0234676549865
45,NA,162.737574552684,151.364616075438,148.756532066508,1,0,0,0,1,0,0,0,0,0,Stress-related,0,TFS1,NA,2012,2227,842,NA,50.9174796222664,605.665835653345,681.714267220903,NA,97.5145631212724,92.4983875168388,89.973635391924
46,NA,117.504667081518,113.249149081007,115.707865168539,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN2,NA,1607,1469,1602,NA,58.9183758556316,623.317674608577,701.365602996255,NA,62.6257324206596,58.4151327433628,59.0290393258427
47,NA,79.6230392156863,70.0851735015773,73.5572468563865,1,0,0,0,1,0,0,0,0,0,-,1,RMD1,NA,2040,1585,1511,NA,50.5698083333333,600.783663722397,632.074925876903,NA,35.3912299019608,29.6502283911672,32.3109080079418
48,NA,76.2019914651494,81.4074619538537,70.0258564964447,1,0,0,0,0,0,0,0,0,0,Stress-related,0,GLC3,NA,703,2037,1547,NA,48.1570782361309,618.888503681885,685.318538461538,NA,36.0704679943101,38.5256013745704,33.6758739495798
49,NA,104.546777546778,104.741109530583,105.868131868132,0,0,0,1,0,0,0,0,0,0,RNA-related,1,NSI1,NA,481,703,455,NA,50.1513118503118,557.985017069701,631.214303296703,NA,22.4338752598753,24.6106358463727,25.6926021978022
50,NA,675.613970588235,601.003134796238,580.262277951933,1,0,0,1,0,0,0,0,0,0,Proteasome,0,RPT1,NA,272,638,957,NA,58.0705845588235,557.350239811912,580.73220585162,NA,242.888404411765,224.7919169279,216.571836990596
51,NA,172.096204766108,200.602316602317,190.584615384615,1,0,0,1,0,0,0,0,0,0,DNA-related,1,TOF1,NA,1133,518,455,NA,47.1020688437776,570.532042471042,668.260263736264,NA,44.9700538393645,54.1086640926641,45.1301626373626
52,NA,78.6534296028881,83.2320754716981,79.1670235546039,0,0,0,1,0,0,0,0,0,0,RNA-related,1,INO2,NA,554,530,467,NA,52.8735938628159,610.400716981132,660.43843254818,NA,26.664202166065,31.5431094339623,25.6132205567452
53,NA,114.494285714286,106.036848792884,95.4406943105111,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG1,NA,350,787,1037,NA,57.9143942857143,610.663287166455,660.203387656702,NA,48.8600657142857,41.0495298602287,37.7919971070395
54,NA,60.4699331848552,53.2171628721541,61.7322551662174,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG17,NA,449,1142,1113,NA,50.0859153674833,588.737645359019,635.2525606469,NA,19.0100913140312,16.8210096322242,24.24258131177
55,NA,56.7498104624716,58.642936596218,59.0202839756592,0,0,0,0,1,0,0,0,0,0,Stress-related,0,WSC3,NA,1319,899,986,NA,45.3824033358605,589.281250278087,649.017574036511,NA,18.0312835481425,19.6544805339266,19.9268235294118
56,NA,67.8682719546742,63.4367469879518,63.6719817767654,1,1,1,0,0,0,0,0,0,0,Apoptosis ,1,YSP2,NA,706,332,878,NA,49.4346147308782,593.854018072289,640.279717539863,NA,21.5589745042493,19.0156807228916,20.6814419134396
57,NA,233.313799621928,224.2907239819,225.434684684685,0,1,0,1,0,0,0,0,0,0,Stress-related,0,HSF1,NA,529,884,444,NA,54.3859867674858,594.901580316742,652.55711036036,NA,55.6276880907372,49.1920384615385,48.3624211711712
58,NA,189.750911933299,177.609923011121,174.148916967509,0,0,0,0,0,0,0,1,0,0,Proteasome,1,UBI4,NA,1919,1169,2216,NA,49.8052146951537,584.13221043627,640.981032039711,NA,111.310811360083,104.490970915312,102.893853790614
59,NA,194.936331480546,192.21782674011,194.981438515081,1,0,0,0,1,0,0,0,0,0,Autophagy,0,ATG8,NA,1979,1997,1293,NA,52.1395568468924,611.261490736104,689.211910286156,NA,126.425238504295,122.770055583375,125.276296983759
60,NA,672.746301775148,708.777397260274,736.088235294118,0,0,0,0,0,0,0,0,0,0,Structural,0,SPC42,NA,1352,2044,850,NA,46.8482418639053,605.425582681018,650.077309411765,NA,35.3167115384615,39.513490704501,38.8189741176471
61,NA,73.1354581673307,72.3504867872044,71.4220665499124,0,0,1,0,0,0,0,0,0,0,Autophagy,0,ATG39,NA,502,719,571,NA,48.023219123506,538.967552155772,571.876141856392,NA,21.6519243027888,20.7048178025035,23.4484308231173
62,NA,55.1710914454277,51.1423690205011,61.3127413127413,0,0,0,0,1,0,0,0,0,0,Protease,0,PFF1,NA,339,878,518,NA,51.9057109144543,530.048862186788,583.512314671815,NA,16.1008466076696,15.7489214123007,22.4533088803089
63,NA,52.5481651376147,52.0244444444444,54.3170028818444,0,0,0,0,1,0,0,0,0,0,-,1,AVT2,NA,436,450,347,NA,48.7256674311927,536.538428888889,608.538216138328,NA,15.3534357798165,18.9409222222222,19.4663919308357
64,NA,54.3064516129032,38.1011235955056,62.5185185185185,1,0,0,1,0,0,0,0,0,0,Stress-related,0,MSN4,NA,496,445,810,NA,44.1775927419355,448.635083146067,507.177664197531,NA,16.3977943548387,10.6719438202247,22.4164555555556
65,NA,52.9840425531915,52.1051660516605,46.6687344913151,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG12,NA,376,542,806,NA,45.8140265957447,555.725012915129,596.796970223325,NA,15.680420212766,17.7463007380074,17.0074280397022
66,NA,1370.00215517241,1281.0650994575,1280.57904761905,1,0,0,0,1,0,0,0,0,0,Autophagy,0,VAC8,NA,464,1106,1050,NA,48.002713362069,555.040538878843,586.981996190476,NA,192.577340517241,194.273022603978,190.32437047619
67,31.1950379048932,42.9799260433175,53.5180226570546,47.8382978723404,0,0,0,0,1,0,0,0,0,0,-,1,NPR2,1451,1893,971,940,23.3085603032391,39.3293475964078,546.007201853759,619.784910638298,9.58802067539628,15.6283549920761,19.928578784758,15.9050765957447
68,NA,373.040404040404,418.392405063291,410.54270696452,0,1,1,1,0,0,0,0,0,0,Protease,0,STE24,NA,990,711,761,NA,48.0100656565657,572.670665260197,640.741394218134,NA,75.4018949494949,84.5923164556962,86.5520946123522
69,NA,60.9663962920046,50.8574351978172,60.8975069252078,0,0,1,0,0,0,0,0,0,0,-,1,VMA21,NA,863,1466,1083,NA,49.3628644264195,555.799065484311,619.610490304709,NA,21.1085701042874,18.5491596180082,19.6958559556787
70,NA,243.197885196375,232.833333333333,240.01252236136,0,0,0,0,1,0,0,0,0,0,Protease,0,ECM14,NA,662,1602,559,NA,46.8806525679758,536.632648564295,636.870221824687,NA,45.9857809667674,40.9099406991261,43.3323595706619
71,NA,407.796892341842,350.111949685535,358.083858764187,0,0,0,0,1,0,0,0,0,0,Protease,0,APE1,NA,1802,795,1586,NA,45.8831342952275,567.756932075472,601.827203026482,NA,46.0807985571587,49.8522188679245,46.5376822194199
72,NA,50.3584905660377,55.1687299403943,53.3506119510439,0,1,0,0,0,0,0,0,0,0,Autophagy,0,ATG32,NA,848,2181,1389,NA,43.8317912735849,580.093305823017,644.590406767459,NA,16.4647936320755,18.8421265474553,18.7250100791937
73,NA,55.1096121416526,41.9395085066163,45.4294670846395,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG10,NA,593,529,319,NA,43.1052175379427,506.837947069943,567.666868338558,NA,20.3891871838111,13.4040207939509,15.1206896551724
74,NA,79.8140350877193,46.8289473684211,54.7680569684639,0,0,0,1,0,0,0,0,0,0,DNA-related,1,MMS22,NA,285,456,983,NA,50.2093614035088,533.165699561403,575.817435401831,NA,34.7060842105263,17.0617565789474,21.5739226856562
75,NA,1432.33387096774,1288.80429594272,1397.51308900524,1,0,0,0,0,0,0,1,0,0,AA-related,1,AAT2,NA,620,419,573,NA,46.0888887096774,533.531534606205,558.194307155323,NA,531.385987096774,512.260195704057,521.753286212915
76,NA,101.78125,106.231496062992,99.7625786163522,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG34,NA,608,635,636,NA,44.7104835526316,512.356247244094,571.943556603774,NA,24.6643881578947,29.2386440944882,28.7880770440252
77,NA,85.0566037735849,76.8282828282828,73.6358695652174,0,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG20,NA,371,495,368,NA,41.8983450134771,500.8608,559.893345108696,NA,25.3147574123989,22.6708929292929,24.0186711956522
78,NA,396.331002331002,375.578313253012,399.216494845361,1,0,0,1,0,0,0,0,0,0,-,1,SPE3,NA,858,830,291,NA,40.7714918414918,504.22143253012,548.104917525773,NA,258.599403263403,244.66985060241,255.84195532646
79,NA,56.8659370725034,49.9796484736355,61.7104377104377,1,0,0,1,0,0,0,0,0,0,Autophagy,0,ATG5,NA,731,1081,891,NA,41.6474746922025,503.875265494912,558.763301907969,NA,23.2490519835841,18.2901036077706,25.0266621773288
80,NA,2593.63278688525,2510.61219512195,2481.83472803347,1,0,0,1,0,0,0,0,0,0,Stress-related,0,DED1,NA,2745,1230,478,NA,43.6840837887067,505.454068292683,563.499893305439,NA,1548.90528961749,1506.03771869919,1468.15293514644
