,3n75 wt,half,fiber,wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Peroxisome,golgi,lipid droplet,Category,SGA-hit,names,n3n75 wt,nhalf,nfiber,nwt,y3n75 wt,yhalf,yfiber,ywt,r3n75 wt,rhalf,rfiber,rwt
1,0.001226960110041,-0.038352826510721,0.000985315712188,0.000132757690232,1,0,0,0,0,0,0,0,0,0,Oxidative-stress,1,GND1,727,1539,1362,1853,2471.23743878955,30.6226484730344,85.4320256975037,492.537082568807,2154.73603851444,1866.33624951267,1966.03261967695,1851.68609120345
2,-4.59877991553261E-05,0.057095101522949,0.001881466928852,0.001344969199179,0,1,1,0,0,0,0,0,0,1,Lipid-Related,1,ERG6,2131,1438,2797,487,2373.2163435007,25.3716849791377,75.9801254915981,502.312854209446,346.809039887377,363.611679415855,315.797713264212,331.647480492813
3,0.001163811115754,-0.065007220216607,0.001595786963434,0.000650914634146,1,0,0,0,0,0,0,0,0,0,Stress-related,0,PUB1,2393,554,2516,1968,2400.58038361889,24.3445144404332,77.5404213036566,509.027492378049,342.977626410364,332.028963898917,328.500754769475,323.426349593496
4,-0.000837837837838,NA,0.000639744952179,0,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE1,629,NA,1882,1227,2470.23495230525,NA,81.9259819341126,513.986334963325,161.166441971383,NA,167.116698193411,156.319602281989
5,-0.000422641509434,0.011628931844255,0.001381930184805,-0.000240310077519,1,0,0,0,0,0,0,0,0,0,Protease,0,SDD3,530,1175,974,2064,2329.41337735849,22.3891378723404,75.5914794661191,490.983098837209,60.1467886792453,55.1397829787234,59.8985420944559,59.9083648255814
6,0,-0.030397026525822,0.002581930912312,0,0,0,1,0,0,0,0,0,0,0,AA-related,1,BAP2,493,1278,1129,894,2453.37681135903,21.3145438184664,81.9447785651019,533.275212527964,232.566590263692,225.862614241002,234.01013108946,223.284606263982
7,0.000420860685631,-0.048468012016908,0.002334553440703,0.000509410288582,1,0,0,0,0,0,0,0,0,0,Stress-related,0,TPS1,1371,1656,1366,797,2386.08069584245,22.9091008454106,80.217201317716,511.086420326223,92.1436250911743,88.213181763285,86.8431595900439,84.9421166875784
8,0.000349363507779,-0.025866155079365,-0.00461646234676,0.001621771217712,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,PDR17,1414,630,571,542,2378.40092503536,22.4303317460317,80.56376882662,518.331642066421,27.5593507779349,24.3137492063492,24.7446602451839,25.3485793357934
9,0.000774609015639,-0.040335042735043,-0.001445344129555,0,1,0,0,0,0,0,0,0,0,0,AA-related,0,ARG4,1087,585,494,343,2527.56308187672,25.0715230769231,80.9931315789474,497.134137026239,196.925220791168,217.546369230769,153.83195951417,163.532991253644
10,-0.000522163120567,-0.008344378698225,0.000596385542169,0.00137106918239,0,1,0,0,0,0,0,0,0,0,Stress-related,0,TPS2,1128,845,498,159,2415.32661347518,25.2313704142012,82.6719337349398,462.199566037736,56.6494361702128,53.6808887573965,49.7446506024096,53.2120314465409
11,0.000358277591973,-0.05172427623057,-0.00121394175,0.001548223350254,1,0,0,1,0,0,0,0,0,0,Oxygen-growth,1,SPE2,2392,1544,804,394,2425.8456680602,22.8988678756477,81.1038619402985,513.592733502538,104.220703177258,103.264819948187,104.136047263682,99.6218502538071
12,0.0005125,-0.014871301775148,NA,-0.000335812964931,1,0,0,1,0,0,0,0,0,0,Stress-related,0,GSY2,2560,1352,1834,941,2447.653859375,22.7259918639053,84.6470190839695,530.988832093518,33.859239453125,33.2593217455621,32.539526172301,31.5845547290117
13,-2.57009345794393E-05,-0.014410651292597,0.003435193133047,-0.00011801242236,1,0,0,0,0,0,0,0,0,0,Multivesicular-body-sorting,1,IST1,3424,1702,2330,805,2250.97188200935,23.4115945945946,76.7384403433476,481.378355279503,10.9575943341121,9.71897238542891,9.06474549356223,9.06353167701863
14,0.000400599400599,-0.037482027109635,0.00010953346856,-0.000162588363241,1,0,1,0,0,0,0,0,0,0,Multivesicular-body-sorting,0,VPS4,1001,1505,1972,1839,2307.71384915085,23.0617621262458,80.4346952332657,489.124512778684,45.7740499500499,43.7955441860465,43.1994315415822,44.7756884176183
15,7.38287744227353E-05,NA,0.001626452547865,0.00053006993007,0,0,0,0,0,0,0,0,0,0,Stress-related,1,TIF3,2815,1826,3395,2860,2259.50793463588,23.7376708652793,77.6486188512518,484.143762237762,378.316954529307,386.914602957284,380.595681296024,373.376288811189
16,0.000158925979681,NA,0.003447121820616,0.000731493099122,1,0,0,1,0,0,0,0,0,0,Chaperone,1,HCH1,1378,1563,747,797,2320.37261828737,22.4400959692898,81.7948340026774,502.971486825596,303.675481857765,302.661829174664,319.229871485944,312.776357590966
17,0.000305785123967,NA,-0.00326723223754,0.000820895522388,0,1,0,0,0,0,0,0,0,0,Protease,0,CYM1,847,2893,943,1206,2311.22097284534,21.2926118216384,78.6292895015907,469.398899668325,40.4773223140496,34.4681088835119,37.9323955461294,36.1571160862355
18,0.001209903121636,-0.06438786587234,0.002594048884166,-4.23728813559322E-05,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE9,929,2585,941,1416,2321.11320559742,22.7454147001934,77.4798692879915,482.317103813559,153.125852529602,154.411009284333,156.139640807651,147.799254943503
19,-0.000414046121593,-0.053113761986301,0.001851369863014,0.000404074702886,0,0,0,1,0,0,0,0,0,0,Proteasome,0,RPN2,1908,584,1460,1767,1978.25533542977,21.9669075342466,71.1154219178082,439.916032823995,175.731470649895,177.650974315068,190.74921369863,183.548458970006
20,0.000912632821724,-0.043459615802171,0.004196093163035,0,0,0,0,1,0,0,0,0,0,0,Proteasome,0,PRE6,847,829,1331,749,2299.88521605667,22.7568661037394,81.6430277986476,491.93382376502,140.486971664699,142.999079613993,155.072828700225,142.029441922563
21,0,NA,0.000731439638476,0,0,0,0,1,0,0,0,0,0,0,RNA-related,1,REF2,572,NA,1549,1366,2354.20912062937,NA,79.2181207230471,488.55363250366,23.4775541958042,NA,22.1236965784377,21.3462693997072
22,0.00018085106383,NA,0.003,0.003341603053435,1,0,0,0,0,0,0,0,0,0,Lipid-Related,1,YPK1,658,NA,499,524,2186.96845896657,NA,74.7412384769539,439.226146946565,41.2855182370821,NA,37.6264088176353,39.5904370229008
23,0.000112825458052,0.003157273918742,-0.004983175604627,-0.00063082437276,1,0,0,0,0,0,0,0,0,0,Autophagy,0,ATG3,1037,763,951,1116,2377.31489296046,22.0120812581914,79.7060063091483,501.378884408602,22.9477782063645,20.03549672346,20.329229232387,20.8269399641577
